"grid" "wts" "lkern"
"90" 0.712712712712713 4.03838810814909e-52 31.2882936413554
"91" 0.720720720720721 5.93373579865444e-52 31.6731020096921
"92" 0.728728728728729 8.7175394843096e-52 32.0577850410018
"93" 0.736736736736737 1.28057426626809e-51 32.4423417279649
"94" 0.744744744744745 1.88087660993417e-51 32.8267710551689
"95" 0.752752752752753 2.7622315728432e-51 33.2110719990439
"96" 0.760760760760761 4.05605336265222e-51 33.5952435277975
"97" 0.768768768768769 5.95512084853315e-51 33.9792846013485
"98" 0.776776776776777 8.74219293541204e-51 34.3631941712599
"99" 0.784784784784785 1.28319489855331e-50 34.7469711806727
"100" 0.792792792792793 1.88324502520773e-50 35.1306145642375
"101" 0.800800800800801 2.76351950385444e-50 35.5141232480471
"102" 0.808808808808809 4.05470506577106e-50 35.897496149567
